Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
C-1_R1_val_1 - polya	2.2978800945485743e-05	7.851090323040962e-05	0.0001512771062244478	0.0001780857073275145	0.0003351075137883338	0.0004385121180430196	0.000536172022061334	0.00076021533127982	0.000976599040183144	0.002452987000930603	0.005005548805958311	0.010340460425468585	0.015029093268387072	0.01871814827017693	0.022206138763693786	0.026115407274544547	0.029748930174049483	0.03319287796575415	0.03721033833105658	0.04100375538714052	0.04488813019696701	0.049069314519006015	0.05319975398895708	0.05675285108515281	0.06129499407204383	0.0653823482902221	0.06950895796001558	0.07355035457630288	0.07850228618005506	0.08255708709689391	0.08648358970845378	0.09104583914617209	0.09593553649736358	0.10017799762192389	0.10409396828305043	0.10770259748153108	0.111861760452664	0.11591368901938465	0.12001923478831145	0.12355892758395563	0.12717234403263328	0.13059139812331366	0.13411577171832756	0.13755493225983523	0.14087441154641853	0.14425516763552315	0.14766368977577016	0.15136423417803277	0.15474786261725554	0.1581994700092754	0.16136192748939787	0.1641318304533683	0.1674302458390849	0.17028823420667968	0.17335686158294142	0.17646953166101537	0.17909294476895832	0.18190401808462273	0.18479264485347818	0.18753861156646373	0.19066372849504976	0.1935140572623294	0.19625619417515738	0.19903279928940354	0.20151546724155542	0.20431122135658952	0.20702176241811743	0.20957240932306637	0.21187316176773313	0.2140848713587361	0.21633487895131492	0.2189171217075639	0.22101968199407585	0.22282734766845402
C-1_R2_val_2 - polya	9.000030370315249e-05	0.00022021350906090506	0.0003829800157580957	0.0005821296239523055	0.001208301949716792	0.0015740478647657734	0.002056602684620974	0.0027459667129855463	0.0035463949459199665	0.009383967836112742	0.01969283241028128	0.03882172674735877	0.05678827673661044	0.07200598766275837	0.08633231260222934	0.1023466219611541	0.11729241707611379	0.1322161908401674	0.14982369706464582	0.1671679045282906	0.18228891300045963	0.19801311499744761	0.21369997644289923	0.22871087816053778	0.2463882782378921	0.2623709917455168	0.2797276460596737	0.29468780292522434	0.31276350221896704	0.328177490403191	0.3429260508100353	0.3573758868045882	0.37117369932231303	0.3850892781948835	0.3988957077629628	0.4116518146378256	0.42458504976997646	0.4366441330161595	0.44888321686974886	0.46088293821348936	0.47216169967756527	0.4830823748269074	0.49387379422093114	0.5047982991704307	0.5163690828965223	0.5273194389970857	0.5387140519159284	0.549570577912631	0.5595941223750598	0.5698579867973768	0.5794037636901472	0.5884976241643233	0.5980309542065816	0.60661449380976	0.6154670768740084	0.6244067878918418	0.6328706462400956	0.6413517386890586	0.6491875098114692	0.657556580605823	0.6661315031586468	0.6748452559671829	0.6842320961534138	0.6914665886510842	0.6987202301495425	0.706448766867541	0.7138594301724601	0.7213447745804521	0.7289995876454171	0.7355820566662593	0.7417260135690585	0.7474458201044057	0.7530334985343163	0.7586297940145815
C-2_R1_val_1 - polya	6.976919761897558e-05	0.0002203237819546597	0.00028642091654105763	0.0003965828075183875	0.0005471373918540716	0.0006389389676685132	0.0007197243543852217	0.000837230371427707	0.001042865901252056	0.002228942260774641	0.004057629650998316	0.008311714674239537	0.011836895185514094	0.014629499121789406	0.017269712442212745	0.019933794172347835	0.022406928624788894	0.024881899108746237	0.027687355265635573	0.03078106837058225	0.033555311991694675	0.03635158799100256	0.03928189429099954	0.04201941728178618	0.04544178002814857	0.04849142837670431	0.05147130752764109	0.05439059763854033	0.05782764863703302	0.0609544103092729	0.0635193463375284	0.066479029141786	0.06960211875099329	0.07255629346070203	0.07503126394465937	0.0775245947437796	0.08033188693218522	0.08317039165636775	0.08605846923149008	0.08836268878443257	0.09076054594470578	0.09275264013987916	0.0948181755957041	0.09701406928918554	0.09906675252439645	0.10119838511480779	0.1033997869028381	0.10578846390552987	0.10783196698315933	0.1098405854619793	0.1115021939842207	0.11310137743490828	0.11494658910877856	0.11648334748791231	0.11826613409022876	0.12011318179561532	0.12176744619179156	0.12330053250789273	0.124802406288217	0.12615739754723815	0.12779880972280036	0.12921622605337535	0.1304904319256798	0.1317554576404028	0.13290848543263217	0.13425796859710448	0.13558725541489758	0.1369165422326907	0.1380824222455341	0.13903348657097173	0.13996986264427902	0.14106597345950345	0.14213454380198356	0.1430837720959049
C-2_R2_val_2 - polya	0.00011016189097732986	0.00032314154686683425	0.0005508094548866493	0.0008078538671670856	0.001703837247116035	0.0022546467020026846	0.002724670770172625	0.0037271439780663267	0.004689224492601674	0.01220226545725557	0.02366828227647932	0.044483371576645794	0.06234795823013612	0.07817087783751327	0.09310332215949033	0.10898499477538873	0.12412307462719013	0.1392060735335029	0.15687971290929914	0.17392542950652468	0.19056905520168294	0.20746238118305643	0.2236635232827891	0.2394919509847151	0.257251883841777	0.27243219241845307	0.28855438516298526	0.30359331931290706	0.31917939085468294	0.33280458073706237	0.34609377685196097	0.35999069939875106	0.3722186692972347	0.3853719990799279	0.39880440565309694	0.41061559639738304	0.4229335318401648	0.43387811570876256	0.4453331163388885	0.45649067986337577	0.46738936294406624	0.47655850433641267	0.48584882380883415	0.49484721427016576	0.5041797624674618	0.5137179461945823	0.5227585653807885	0.5317312514008921	0.5405093180802689	0.5490266682843328	0.5566039703520569	0.5638379345262349	0.5710976031416408	0.5781387840066086	0.5850440985393708	0.5916978767544016	0.5983810314736929	0.604871402883774	0.6104253982205476	0.6162070614653412	0.6219189555125157	0.6283193613782986	0.6347987165992819	0.6398716716787879	0.64481794058367	0.6499184361359204	0.6549308021753888	0.6600184455070253	0.6651942183514434	0.6694684997213638	0.6734875727105201	0.6771890122473584	0.6810556946206627	0.684731429716273
C-3_R1_val_1 - polya	5.4203497817962914e-05	0.00011744091193891964	0.00015357657715089491	0.0001897122423628702	0.00034931143038242766	0.00048482017492733494	0.0005841932542602669	0.0008040185509664499	0.001014809931369639	0.002546058744727091	0.005232143192150587	0.010766922580451466	0.015737082199815233	0.01958854185032493	0.023078644848714875	0.02690450840303276	0.030656594974209524	0.03438459110191164	0.0386275204588844	0.04273192976587793	0.04684537298917445	0.05109281930429871	0.055021067243383855	0.0588002555634696	0.06338045112908747	0.06756164872465645	0.07185577027401284	0.07602943960599598	0.08096798051829926	0.08522747205516085	0.08937855659638651	0.09394821259298422	0.098654882986844	0.10285565406773611	0.10675830591062946	0.11062632774102799	0.11519297243219134	0.11944192440003278	0.12367431418798538	0.12760105647435338	0.13131098476944947	0.13490949476347536	0.13846283517598626	0.1417993615972253	0.1452834419847466	0.14870729626358126	0.1520664074755778	0.15560318570819986	0.15904661347235768	0.16255478430335363	0.16591389551535013	0.16880625438502533	0.1720057664090023	0.17496587965094995	0.17824368561621956	0.1813739376152069	0.18407357293708487	0.18665426169430677	0.1892078487026197	0.1918156392087506	0.19471703199472878	0.1974362408019299	0.20030902618628194	0.20299059367555394	0.205608923750705	0.208499776967663	0.21105336397597593	0.21361297359515752	0.21600696141545087	0.21841450011019872	0.22064286613160386	0.22298716741223074	0.2252847934586255	0.22720600632572888
C-3_R2_val_2 - polya	0.00011442960650458837	0.0003432888195137651	0.00048180886949300366	0.0006775437227245364	0.001412302248701367	0.0017736589008211197	0.002273535602920111	0.003023350656068598	0.003911685759196324	0.01022037064412034	0.02115442067617719	0.039681477360900344	0.0584102915097237	0.07370471181069224	0.08867089981931867	0.10505992964566663	0.12063139004659362	0.13580234682475456	0.15327544660746178	0.17069283723963385	0.18645099857748942	0.20229799342565774	0.21895954639381268	0.2344256111045381	0.25203572528450735	0.26753340870229325	0.2845096430883358	0.29963844159041614	0.31814140783166467	0.3346689577079919	0.35030967813390845	0.36568088672345245	0.3799228557751222	0.39444035927403326	0.40888408578980323	0.42183119350471054	0.43532184185051465	0.447242094412315	0.4599242072490012	0.4722645369188907	0.48420135166057987	0.49554945618985724	0.5070571599071543	0.5184052644364316	0.5306657945123114	0.5423135239323047	0.553968781615884	0.5652325695930001	0.576004009131603	0.5865089481392678	0.5962008346796629	0.6053597201581815	0.6147836005149212	0.6239199012026823	0.6332820497980183	0.6422497173814568	0.6507837569823516	0.6594578222859429	0.6673323859967191	0.6754267750042016	0.6838192832496828	0.6925626085782637	0.7014851065801873	0.7088492540198443	0.7164528002415308	0.7241677647642875	0.7319565062701854	0.7400132539597386	0.7473412657341838	0.7537222219495318	0.7597373045546085	0.7659436050547652	0.7715009692338236	0.7771697517139522
O-1_R1_val_1 - polya	4.408483128785933e-05	0.0002136418747027029	0.000237379860780781	0.00031876724161990596	0.0004306748902737027	0.0005120622711128276	0.00066127246931789	0.0009834308518060929	0.001427670305552983	0.003489483953477481	0.006565248721022744	0.014003716215631932	0.019456670731853302	0.023748159500682993	0.027725967739195223	0.03263633971648909	0.03702956271136769	0.041253228662831445	0.04583465997590052	0.05056869262804295	0.055401068365366	0.05991467686106913	0.06458427783671392	0.06902497680374867	0.07366744865244709	0.07765543031356421	0.08197743935020857	0.08664873589628752	0.09262223053579247	0.09742239043486667	0.10164944752719873	0.10821639181865561	0.11528522495862045	0.12037193626106577	0.1242870083935145	0.1282648166320267	0.13307854109457415	0.13779222690150678	0.1426754697518543	0.14621751638879038	0.14974091175095083	0.15347286227651152	0.15666901254488133	0.15973290831938755	0.1625679020852837	0.16577253020582428	0.16873638732471574	0.17209700792519794	0.17518464168578224	0.1781586722272786	0.18070202787850126	0.18318264742366042	0.18571413408184403	0.18805402128096887	0.19043460217051328	0.1929491331243554	0.1947311776506454	0.19672855962207225	0.19913626963856307	0.20120825670909243	0.20343623625956347	0.20523523649019498	0.20710545067906072	0.20897736043836057	0.2105711966464601	0.21289921485254593	0.21500172219088998	0.2166769457798286	0.21799440400716197	0.2196933655821787	0.22155849305974196	0.22319302295826104	0.2245867818551311	0.22562786210169822
O-1_R2_val_2 - polya	0.00014242791646846862	0.00032894066422479653	0.0004883242850347495	0.0007324864275521243	0.0018413894914852014	0.0022415441139442323	0.0029740305414963563	0.004171103268005153	0.005402087403196917	0.013925719975661104	0.029848821922749066	0.05864130346502365	0.08470391660831926	0.10504906624766636	0.1258418464816286	0.14839293325580283	0.16963334408438027	0.19204878522382257	0.21586646311230567	0.239195816715754	0.2615722597352109	0.28238199567351463	0.3042921568235808	0.32445248928560566	0.3470239229049896	0.36796252219628867	0.38906389624926596	0.4075100070023668	0.43134294502475723	0.45260878940984683	0.4712888888828602	0.49069808364255735	0.5073791055737097	0.5226087192132309	0.5382927457291039	0.5524965392559654	0.568896096495049	0.5821724129944312	0.5953809066764476	0.6081773767429659	0.6207822473504253	0.6315932044385557	0.642663583803111	0.6533863712286656	0.6639921642942641	0.6752151449978926	0.6856954658513641	0.6950278855209171	0.7037058150028888	0.7130144966863636	0.7220857985090579	0.7308095083927515	0.7394230061982257	0.7464681013521123	0.7542032936726975	0.7612653445309256	0.7686173379333934	0.7753334924230553	0.7817597043684779	0.7885742019433204	0.7957498560206366	0.8033833141151728	0.8099739963927077	0.8157033288896953	0.8216547811135564	0.8273230730749146	0.8329201510780386	0.8388512564566899	0.8441346539294963	0.848631306720858	0.8530431809905121	0.857027771510761	0.8607122460641656	0.8641152559255015
O-2_R2_val_2 - polya	0.00010441487678104805	0.00025755669605991856	0.000393296035875281	0.0005847233099738692	0.0009814998417418518	0.0012912639761922943	0.0014200423242222537	0.0018202993518829378	0.002394581174178702	0.005793285413401817	0.01253326570961847	0.02296083140415247	0.033057749988879816	0.04314074659003636	0.0515896503695695	0.06177880209545344	0.07190878539116144	0.08099113942316627	0.09114896668601591	0.10048365667024159	0.10978702219143298	0.11860659878353885	0.12744183760716188	0.13714894065190664	0.1470961979132478	0.1563282132686388	0.166940245245486	0.1753752270414483	0.18827220457185412	0.19858839439782167	0.20706688239244275	0.21758668122813335	0.22517416227422282	0.2315469502537595	0.23829215129381517	0.24488595076253838	0.25147278923947614	0.257003297212979	0.26227450824247556	0.26842628473282565	0.274475386594341	0.2797065719210715	0.28511700278627616	0.2902072280293523	0.2949250402119093	0.2998621236357065	0.3045433906113902	0.3095309412256316	0.3140799493573926	0.3182339212053319	0.32143423717867103	0.32487644761655293	0.3277321944965146	0.3310630290658301	0.3350777810780613	0.3384817060611235	0.3414818935206323	0.344675248502186	0.34801478431123317	0.3511942173092161	0.35404300319739235	0.3570988785911844	0.3596483418325883	0.3621595196191725	0.36467243765370305	0.36746379535964974	0.3703943729013045	0.37278547357959047	0.3754080272347411	0.3774945845224158	0.37924875445233736	0.3811456247138597	0.3829241581150302	0.38464352308602484
